Date	Time-DEL	Time	GHI	DNI	DIF	flagR	SE	SA	TEMP	AP	RH	WS	WD	PWAT
29.11.2020	5:30:00	5:00:00	178	568	56	1	12.11	-55.31	10.9	974.5	87.7	0.8	162	14.8
29.11.2020	6:30:00	6:00:00	359	742	82	1	21.94	-44.99	12.5	974.9	83.7	0.8	153	14.5
29.11.2020	7:30:00	7:00:00	506	818	98	1	29.96	-32.3	15	975.1	74.8	1	150	14.3
29.11.2020	8:30:00	8:00:00	595	843	108	1	35.33	-17.03	17	974.9	66	1	136	14.2
29.11.2020	9:30:00	9:00:00	626	850	112	1	37.23	0.08	17.7	974.4	61.9	0.9	116	14.1
29.11.2020	10:30:00	10:00:00	588	821	112	1	35.29	17.17	18.8	973.5	55.8	0.8	93	14.2
29.11.2020	11:30:00	11:00:00	473	662	141	1	29.9	32.42	18.9	972.9	53.7	1	94	14.2
29.11.2020	12:30:00	12:00:00	333	621	102	1	21.86	45.09	19.2	972.5	51.8	1	83	14.2
29.11.2020	13:30:00	13:00:00	175	554	55	1	12.02	55.39	19	972.5	51.5	1	55	14.2
29.11.2020	14:30:00	14:00:00	23	129	13	2	1.44	63.92	17.7	972.7	57.5	1.1	13	14.2
29.11.2020	15:30:00	15:00:00	0	0	0	0	-11.02	71.27	16.7	972.9	67.7	1.5	350	14.4
29.11.2020	16:30:00	16:00:00	0	0	0	0	-23.43	78	15.6	973.2	73.4	1.8	345	14.7
29.11.2020	17:30:00	17:00:00	0	0	0	0	-36.11	84.69	14	973.4	80.8	1.7	341	15.1
29.11.2020	18:30:00	18:00:00	0	0	0	0	-48.93	92.2	13.5	973.6	83.7	1.4	332	15.4
29.11.2020	19:30:00	19:00:00	0	0	0	0	-61.65	102.5	13.3	973.6	83	0.7	309	15.2
29.11.2020	20:30:00	20:00:00	0	0	0	0	-73.51	123.14	12.5	973.2	83.9	0.3	243	14.6
29.11.2020	21:30:00	21:00:00	0	0	0	0	-79.86	-179.67	12.1	972.7	84.2	0.5	182	13.9
29.11.2020	22:30:00	22:00:00	0	0	0	0	-73.41	-122.85	11.6	972.5	86	0.7	184	13.3
29.11.2020	23:30:00	23:00:00	0	0	0	0	-61.54	-102.38	11.4	972.2	85.7	0.8	178	13.2
30.11.2020	0:30:00	0:00:00	0	0	0	0	-48.96	-91.95	11	972	86.2	0.8	174	13.2
30.11.2020	1:30:00	1:00:00	0	0	0	0	-36.14	-84.49	11	972	86.1	0.8	178	13.3
30.11.2020	2:30:00	2:00:00	0	0	0	0	-23.46	-77.83	11	972	85.9	0.7	175	13.3
30.11.2020	3:30:00	3:00:00	0	0	0	0	-11.06	-71.11	11.2	972.1	84.2	0.7	158	13.3
30.11.2020	4:30:00	4:00:00	23	136	14	2	1.38	-63.76	11.3	972.2	83.7	0.9	146	13.3
30.11.2020	5:30:00	5:00:00	174	559	56	1	11.94	-55.24	12	972.4	82.3	0.9	147	13.2
30.11.2020	6:30:00	6:00:00	349	718	83	1	21.76	-44.94	13.2	972.7	77.2	0.9	151	13.2
30.11.2020	7:30:00	7:00:00	492	786	102	1	29.78	-32.3	15.2	972.8	65.7	1.1	157	13.1
30.11.2020	8:30:00	8:00:00	582	812	115	1	35.15	-17.07	17.9	972.5	55.3	1	184	13.1
30.11.2020	9:30:00	9:00:00	615	826	117	1	37.07	-0.03	19.4	971.6	50.9	1.2	228	13.3
30.11.2020	10:30:00	10:00:00	587	827	110	1	35.16	17.02	20.4	970.9	46.6	1.7	256	13.6
30.11.2020	11:30:00	11:00:00	496	798	99	1	29.8	32.25	20.5	970.6	46.3	1.9	269	13.7
30.11.2020	12:30:00	12:00:00	349	714	82	1	21.79	44.91	20.5	970.4	46.8	2.2	280	13.9
30.11.2020	13:30:00	13:00:00	175	558	55	1	11.98	55.21	19.7	970.4	47.1	2.5	290	13.9
30.11.2020	14:30:00	14:00:00	23	127	13	2	1.42	63.73	18.3	970.4	48.8	2.4	299	13.8
30.11.2020	15:30:00	15:00:00	0	0	0	0	-11.02	71.08	17.2	970.6	55.5	2.1	308	13.4
30.11.2020	16:30:00	16:00:00	0	0	0	0	-23.42	77.81	15.5	971	64.2	1.7	313	13.1
30.11.2020	17:30:00	17:00:00	0	0	0	0	-36.09	84.47	13.9	970.9	70.5	1.2	308	12.8
30.11.2020	18:30:00	18:00:00	0	0	0	0	-48.91	91.92	13.2	971	73.6	0.8	294	12.5
30.11.2020	19:30:00	19:00:00	0	0	0	0	-61.64	102.11	12.6	970.8	75.3	0.6	264	12.3
30.11.2020	20:30:00	20:00:00	0	0	0	0	-73.54	122.5	11.7	970.8	78	0.6	227	11.9
30.11.2020	21:30:00	21:00:00	0	0	0	0	-80.01	179.87	10.8	970.4	81	0.9	209	12.3
30.11.2020	22:30:00	22:00:00	0	0	0	0	-73.58	-122.61	10	970	82.6	1.2	202	13
30.11.2020	23:30:00	23:00:00	0	0	0	0	-61.69	-102.15	9.8	969.7	81.8	1.3	196	12.6
01.12.2020	0:30:00	0:00:00	0	0	0	0	-49.1	-91.78	9.5	969.4	81	1.3	192	12.1
01.12.2020	1:30:00	1:00:00	0	0	0	0	-36.28	-84.36	9.1	969.1	81.8	1.2	190	11.7
01.12.2020	2:30:00	2:00:00	0	0	0	0	-23.61	-77.72	8.9	969	81.9	1.1	181	11.4
01.12.2020	3:30:00	3:00:00	0	0	0	0	-11.22	-71.01	9.1	969.1	80.3	1.2	171	11.1
01.12.2020	4:30:00	4:00:00	19	111	11	2	1.21	-63.68	9.5	969.2	77.3	1.3	164	11
01.12.2020	5:30:00	5:00:00	171	550	56	1	11.78	-55.18	11	969.4	71.3	1.2	159	10.9
01.12.2020	6:30:00	6:00:00	345	711	84	1	21.59	-44.91	13.2	969.5	64.5	1.2	155	10.9
01.12.2020	7:30:00	7:00:00	486	775	104	1	29.6	-32.3	15.7	969.5	56	1.5	158	10.9
01.12.2020	8:30:00	8:00:00	578	807	116	1	34.98	-17.13	18.3	969	45.1	1.7	163	10.9
01.12.2020	9:30:00	9:00:00	613	827	117	1	36.91	-0.14	19.5	968.2	38.5	1.6	171	11
01.12.2020	10:30:00	10:00:00	586	829	110	1	35.04	16.87	20.8	967.5	30.4	1.5	183	11.2
01.12.2020	11:30:00	11:00:00	493	789	100	1	29.71	32.07	20.9	967	30.1	1.5	200	11.4
01.12.2020	12:30:00	12:00:00	348	713	82	1	21.73	44.73	21.1	966.9	29.6	1.4	213	11.7
01.12.2020	13:30:00	13:00:00	173	552	55	1	11.94	55.03	20.6	967.1	30	1.3	230	12.1
01.12.2020	14:30:00	14:00:00	22	120	13	2	1.4	63.56	19.2	967.4	32.9	1.1	271	12.6
01.12.2020	15:30:00	15:00:00	0	0	0	0	-11.02	70.9	18.1	967.7	38.1	1.3	318	13
01.12.2020	16:30:00	16:00:00	0	0	0	0	-23.41	77.61	16.6	968.2	47	1.5	344	13.1
01.12.2020	17:30:00	17:00:00	0	0	0	0	-36.07	84.25	14.5	968.5	55.3	1.3	1	13.3
01.12.2020	18:30:00	18:00:00	0	0	0	0	-48.89	91.65	13.3	968.9	58	1	19	13.6
01.12.2020	19:30:00	19:00:00	0	0	0	0	-61.63	101.73	13.2	969.2	56.1	0.5	66	13.9
01.12.2020	20:30:00	20:00:00	0	0	0	0	-73.57	121.86	12.7	969.5	56.4	0.6	137	14.2
01.12.2020	21:30:00	21:00:00	0	0	0	0	-80.15	179.38	12.1	969.8	57	0.9	166	14.2
01.12.2020	22:30:00	22:00:00	0	0	0	0	-73.74	-122.39	11.6	969.8	56.3	1.2	188	14
01.12.2020	23:30:00	23:00:00	0	0	0	0	-61.83	-101.94	11.6	969.8	54.5	1.2	206	14
02.12.2020	0:30:00	0:00:00	0	0	0	0	-49.24	-91.62	11.8	970	52.8	1	218	14.3
02.12.2020	1:30:00	1:00:00	0	0	0	0	-36.42	-84.24	11.5	970.4	52.3	0.9	219	14.6
02.12.2020	2:30:00	2:00:00	0	0	0	0	-23.75	-77.61	11.4	970.7	53.2	0.9	228	14.8
02.12.2020	3:30:00	3:00:00	0	0	0	0	-11.37	-70.93	11.7	971	52.4	1.2	241	14.7
02.12.2020	4:30:00	4:00:00	18	81	11	2	1.04	-63.61	11.7	971.5	51.5	1.3	234	14.4
02.12.2020	5:30:00	5:00:00	168	545	55	1	11.61	-55.12	12.3	971.9	51	1.1	215	14.1
02.12.2020	6:30:00	6:00:00	346	723	82	1	21.42	-44.88	13.2	972.2	49.9	1	196	13.8
02.12.2020	7:30:00	7:00:00	491	797	100	1	29.43	-32.3	15.1	972.5	46.9	1.3	183	13.6
02.12.2020	8:30:00	8:00:00	587	840	108	1	34.81	-17.18	17.7	972.2	41.6	1.3	176	13.5
02.12.2020	9:30:00	9:00:00	623	859	109	1	36.77	-0.25	19.4	971.8	39.1	0.9	166	13.5
02.12.2020	10:30:00	10:00:00	594	853	105	1	34.92	16.71	20.1	971.3	37.3	0.5	120	13.8
02.12.2020	11:30:00	11:00:00	491	782	102	1	29.63	31.9	20.3	971	36.8	0.4	31	14
02.12.2020	12:30:00	12:00:00	341	684	87	1	21.68	44.55	20.4	970.8	36	0.8	360	14
02.12.2020	13:30:00	13:00:00	172	548	55	1	11.91	54.86	20.1	970.7	36.7	1.2	356	14.1
02.12.2020	14:30:00	14:00:00	22	115	13	2	1.4	63.39	19	970.9	40.1	1.3	351	14.1
02.12.2020	15:30:00	15:00:00	0	0	0	0	-11.01	70.73	17.6	971.4	44.6	1.7	352	14.2
02.12.2020	16:30:00	16:00:00	0	0	0	0	-23.39	77.43	16.5	972	51.1	2	1	14.3
02.12.2020	17:30:00	17:00:00	0	0	0	0	-36.05	84.04	14.9	972.3	60.5	1.9	13	14.3
02.12.2020	18:30:00	18:00:00	0	0	0	0	-48.87	91.39	13.7	972.7	66	1.7	30	14.3
02.12.2020	19:30:00	19:00:00	0	0	0	0	-61.61	101.37	13.4	973	67.2	1.5	50	14.2
02.12.2020	20:30:00	20:00:00	0	0	0	0	-73.59	121.25	13.1	973.1	68	1.4	65	14.1
02.12.2020	21:30:00	21:00:00	0	0	0	0	-80.29	178.88	12.6	972.9	70.5	1.3	81	14.7
02.12.2020	22:30:00	22:00:00	0	0	0	0	-73.9	-122.19	12.1	972.8	74.6	1.2	103	15.7
02.12.2020	23:30:00	23:00:00	0	0	0	0	-61.98	-101.74	12.1	972.6	75.1	1.2	117	15.6
03.12.2020	0:30:00	0:00:00	0	0	0	0	-49.37	-91.48	11.8	972.6	75.6	1.3	123	15.5
03.12.2020	1:30:00	1:00:00	0	0	0	0	-36.56	-84.12	11.4	972.8	77.3	1.4	120	15.5
03.12.2020	2:30:00	2:00:00	0	0	0	0	-23.89	-77.52	11.1	972.9	78.5	1.4	113	15.5
03.12.2020	3:30:00	3:00:00	0	0	0	0	-11.52	-70.85	11.3	972.9	78.4	1.6	107	15.6
03.12.2020	4:30:00	4:00:00	17	74	11	2	0.88	-63.55	11.6	973.2	78.3	1.8	103	15.6
03.12.2020	5:30:00	5:00:00	164	521	58	1	11.45	-55.08	13.2	973.5	76.3	1.8	99	15.5
03.12.2020	6:30:00	6:00:00	336	680	90	1	21.25	-44.86	14.8	973.8	71.5	2.1	93	15.3
03.12.2020	7:30:00	7:00:00	479	753	111	1	29.26	-32.31	16.4	973.9	65.8	2.7	88	15
03.12.2020	8:30:00	8:00:00	572	790	123	1	34.66	-17.24	18.3	973.6	58.5	2.9	87	14.7
03.12.2020	9:30:00	9:00:00	603	795	128	1	36.63	-0.36	19.1	973	52.4	2.9	82	14.5
03.12.2020	10:30:00	10:00:00	574	790	123	1	34.81	16.56	19.9	972.2	46.7	2.8	76	14.5
03.12.2020	11:30:00	11:00:00	485	759	110	1	29.55	31.73	20	971.7	46.1	2.7	73	14.4
03.12.2020	12:30:00	12:00:00	342	679	90	1	21.63	44.38	20.1	971.4	45.8	2.7	66	14.4
03.12.2020	13:30:00	13:00:00	170	524	59	1	11.89	54.69	19.6	971.4	46.4	2.7	53	14.5
03.12.2020	14:30:00	14:00:00	22	80	14	1	1.39	63.22	18.5	971.5	49.9	2.6	35	14.5
03.12.2020	15:30:00	15:00:00	0	0	0	0	-11	70.56	17.7	971.7	55.1	2.4	23	14.4
03.12.2020	16:30:00	16:00:00	0	0	0	0	-23.37	77.25	16.4	971.8	60.9	2.3	25	14.1
03.12.2020	17:30:00	17:00:00	0	0	0	0	-36.02	83.83	14.9	971.8	66.3	2.1	41	14.1
03.12.2020	18:30:00	18:00:00	0	0	0	0	-48.84	91.14	14.6	972	67	2	59	14.2
03.12.2020	19:30:00	19:00:00	0	0	0	0	-61.59	101.01	14.1	971.9	67.2	1.9	69	14.2
03.12.2020	20:30:00	20:00:00	0	0	0	0	-73.6	120.64	13.6	971.8	69.2	2	74	14.1
03.12.2020	21:30:00	21:00:00	0	0	0	0	-80.42	178.35	13.2	971.5	73.1	2.1	81	14.4
03.12.2020	22:30:00	22:00:00	0	0	0	0	-74.06	-122.01	12.8	971.2	76.1	1.9	93	14.6
03.12.2020	23:30:00	23:00:00	0	0	0	0	-62.12	-101.55	12.8	971.1	76	1.8	101	14.2
04.12.2020	0:30:00	0:00:00	0	0	0	0	-49.51	-91.34	12.7	971.1	75.5	1.6	108	13.9
04.12.2020	1:30:00	1:00:00	0	0	0	0	-36.69	-84.01	12.2	971.1	76.9	1.4	117	13.6
04.12.2020	2:30:00	2:00:00	0	0	0	0	-24.03	-77.43	11.9	971	79.4	1.3	124	13.4
04.12.2020	3:30:00	3:00:00	0	0	0	0	-11.67	-70.78	11.8	971.2	80.6	1.4	125	13.2
04.12.2020	4:30:00	4:00:00	15	60	10	2	0.73	-63.49	12	971.4	79.3	1.4	123	13
04.12.2020	5:30:00	5:00:00	153	441	65	1	11.3	-55.04	12.9	971.7	75.3	1.4	119	12.9
04.12.2020	6:30:00	6:00:00	320	585	109	1	21.09	-44.84	14.2	972	70.2	1.4	112	12.8
04.12.2020	7:30:00	7:00:00	458	660	137	1	29.1	-32.33	15.7	972.2	63.3	1.7	109	12.7
04.12.2020	8:30:00	8:00:00	550	698	155	1	34.5	-17.31	17.7	972	54.8	1.6	110	12.6
04.12.2020	9:30:00	9:00:00	589	699	173	1	36.49	-0.48	18.5	971.2	50.3	1.1	110	12.7
04.12.2020	10:30:00	10:00:00	579	763	143	1	34.71	16.41	19.3	970.7	44.5	0.8	105	13
04.12.2020	11:30:00	11:00:00	465	589	174	1	29.48	31.56	19.6	970.3	43.9	0.9	97	13.3
04.12.2020	12:30:00	12:00:00	279	340	154	1	21.59	44.21	19.6	969.9	43.8	0.8	85	13.4
04.12.2020	13:30:00	13:00:00	141	266	83	1	11.87	54.52	19.2	969.7	44.8	0.5	28	13.3
04.12.2020	14:30:00	14:00:00	21	66	15	1	1.4	63.06	18.3	970.1	48.2	1	321	13.3
04.12.2020	15:30:00	15:00:00	0	0	0	0	-10.99	70.39	17.4	970.3	53.8	1.8	315	13.4
04.12.2020	16:30:00	16:00:00	0	0	0	0	-23.34	77.07	16.2	970.6	61.6	2	317	13.6
04.12.2020	17:30:00	17:00:00	0	0	0	0	-35.99	83.64	14.7	970.7	70.7	1.7	320	13.8
04.12.2020	18:30:00	18:00:00	0	0	0	0	-48.8	90.9	14.2	970.5	76.2	1.1	318	14.1
04.12.2020	19:30:00	19:00:00	0	0	0	0	-61.56	100.67	13.7	970.5	79.9	0.7	293	14.4
04.12.2020	20:30:00	20:00:00	0	0	0	0	-73.61	120.05	13.3	970.4	84	0.8	253	14.8
04.12.2020	21:30:00	21:00:00	0	0	0	0	-80.54	177.8	13	970.1	83.1	1.3	237	14.9
04.12.2020	22:30:00	22:00:00	0	0	0	0	-74.21	-121.85	12.4	969.7	80	1.6	228	14.7
04.12.2020	23:30:00	23:00:00	0	0	0	0	-62.26	-101.37	12.2	969.9	81.3	1.7	226	14.8
05.12.2020	0:30:00	0:00:00	0	0	0	0	-49.65	-91.22	12.2	970	81.4	1.9	227	14.5
05.12.2020	1:30:00	1:00:00	0	0	0	0	-36.83	-83.91	12	969.9	80.6	2.1	229	14.2
05.12.2020	2:30:00	2:00:00	0	0	0	0	-24.17	-77.35	11.5	969.8	80.6	2.2	227	13.8
05.12.2020	3:30:00	3:00:00	0	0	0	0	-11.82	-70.71	11.5	969.9	79.3	2.2	226	13.6
05.12.2020	4:30:00	4:00:00	13	43	10	2	0.58	-63.44	11.7	970	75.6	2.1	230	13.6
05.12.2020	5:30:00	5:00:00	150	392	71	1	11.15	-55	12.9	970.3	69	1.9	237	13.6
05.12.2020	6:30:00	6:00:00	315	530	125	1	20.94	-44.83	14.6	970.5	60.8	1.9	244	13.7
05.12.2020	7:30:00	7:00:00	458	617	161	1	28.95	-32.35	15.9	970.8	56	2.4	254	13.9
05.12.2020	8:30:00	8:00:00	564	697	171	1	34.36	-17.37	17.4	970.9	51.3	2.9	265	14.2
05.12.2020	9:30:00	9:00:00	506	387	277	1	36.37	-0.59	18.3	970.3	45.9	3.4	270	14.5
05.12.2020	10:30:00	10:00:00	103	9	98	1	34.61	16.26	18.4	969.7	43.9	4	274	14.7
05.12.2020	11:30:00	11:00:00	112	16	104	1	29.41	31.4	18.4	969.5	42.8	4.6	279	14.5
05.12.2020	12:30:00	12:00:00	188	168	130	1	21.56	44.05	18.6	969.4	41.5	5	283	14.2
05.12.2020	13:30:00	13:00:00	137	262	88	1	11.86	54.36	18.1	969.5	44.3	4.8	288	14.2
05.12.2020	14:30:00	14:00:00	20	52	15	1	1.4	62.9	16.9	969.8	51.4	3.8	296	14.2
05.12.2020	15:30:00	15:00:00	0	0	0	0	-10.97	70.24	15.9	970.3	58	2.5	303	14.1
05.12.2020	16:30:00	16:00:00	0	0	0	0	-23.31	76.9	15.1	970.6	65.5	1.5	295	13.8
05.12.2020	17:30:00	17:00:00	0	0	0	0	-35.95	83.45	14.1	970.9	71.7	0.9	262	13.7
05.12.2020	18:30:00	18:00:00	0	0	0	0	-48.76	90.66	13.8	971.1	72.5	0.9	225	13.9
05.12.2020	19:30:00	19:00:00	0	0	0	0	-61.53	100.35	13.4	971.5	73.1	1.1	213	14.4
05.12.2020	20:30:00	20:00:00	0	0	0	0	-73.61	119.48	12.6	971.5	75.2	1.4	216	14.8
05.12.2020	21:30:00	21:00:00	0	0	0	0	-80.65	177.23	12.2	971.5	73.8	2.1	228	16.1
05.12.2020	22:30:00	22:00:00	0	0	0	0	-74.36	-121.71	11.7	971.5	70.4	2.8	242	18.1
05.12.2020	23:30:00	23:00:00	0	0	0	0	-62.4	-101.21	11.6	971.6	71.1	2.4	249	18.6
06.12.2020	0:30:00	0:00:00	0	0	0	0	-49.78	-91.1	11.2	971.7	74.2	1.9	242	18.8
06.12.2020	1:30:00	1:00:00	0	0	0	0	-36.96	-83.82	10.7	971.7	75.5	1.7	224	18.4
06.12.2020	2:30:00	2:00:00	0	0	0	0	-24.31	-77.28	10.3	971.5	76.6	2	214	18
06.12.2020	3:30:00	3:00:00	0	0	0	0	-11.96	-70.65	10.4	971.8	76.3	2.1	212	17.7
06.12.2020	4:30:00	4:00:00	13	68	8	2	0.44	-63.39	10.6	972.1	74.6	2.2	210	17.6
06.12.2020	5:30:00	5:00:00	135	331	73	1	11	-54.97	12	972.5	69.6	2.2	209	17.6
06.12.2020	6:30:00	6:00:00	299	470	136	1	20.79	-44.82	13.9	972.9	63.8	2.3	210	17.5
06.12.2020	7:30:00	7:00:00	461	708	119	1	28.8	-32.38	15.2	973.2	58.6	2.8	215	17.3
06.12.2020	8:30:00	8:00:00	532	663	160	1	34.22	-17.45	16.5	972.9	54.9	3.2	224	17.1
06.12.2020	9:30:00	9:00:00	578	732	145	1	36.25	-0.71	17.6	972.4	51.7	3.4	233	17.2
06.12.2020	10:30:00	10:00:00	554	744	132	1	34.52	16.11	18.3	971.9	48.7	3.6	242	17.4
06.12.2020	11:30:00	11:00:00	468	712	118	1	29.36	31.24	18.4	971.4	48.5	3.8	249	17.5
06.12.2020	12:30:00	12:00:00	319	514	125	1	21.53	43.89	18.8	971.3	48.1	3.7	254	17.4
06.12.2020	13:30:00	13:00:00	120	166	83	1	11.86	54.21	18.6	971.4	49.1	3.3	260	17.2
06.12.2020	14:30:00	14:00:00	22	91	16	1	1.42	62.75	17.6	971.6	51.8	2.5	273	17.1
06.12.2020	15:30:00	15:00:00	0	0	0	0	-10.94	70.08	16.7	972	55.3	1.5	290	17
06.12.2020	16:30:00	16:00:00	0	0	0	0	-23.27	76.74	16	972.4	58.4	0.9	303	16.8
06.12.2020	17:30:00	17:00:00	0	0	0	0	-35.91	83.27	15	972.7	63.9	0.3	275	16.5
06.12.2020	18:30:00	18:00:00	0	0	0	0	-48.72	90.44	14.4	973	66.5	0.5	170	16.1
06.12.2020	19:30:00	19:00:00	0	0	0	0	-61.49	100.04	13.5	973.1	69.7	0.9	165	15.7
06.12.2020	20:30:00	20:00:00	0	0	0	0	-73.6	118.93	12.8	973.3	73.7	1	164	15
06.12.2020	21:30:00	21:00:00	0	0	0	0	-80.76	176.64	12	973.3	77.4	1.3	170	15.2
06.12.2020	22:30:00	22:00:00	0	0	0	0	-74.51	-121.6	11.5	973.2	80.9	1.5	172	15.8
06.12.2020	23:30:00	23:00:00	0	0	0	0	-62.53	-101.07	10.9	973	82.8	1.7	171	14.9
07.12.2020	0:30:00	0:00:00	0	0	0	0	-49.91	-91	10.4	973	84.5	1.8	170	14
07.12.2020	1:30:00	1:00:00	0	0	0	0	-37.1	-83.74	9.8	973.2	85.8	1.7	167	13.3
07.12.2020	2:30:00	2:00:00	0	0	0	0	-24.44	-77.21	9.4	973.1	86.7	1.6	159	12.7
07.12.2020	3:30:00	3:00:00	0	0	0	0	-12.1	-70.6	9.6	973.1	84.4	1.5	150	12.3
07.12.2020	4:30:00	4:00:00	9	11	8	2	0.3	-63.36	10.1	973.6	81.6	1.5	146	12.1
07.12.2020	5:30:00	5:00:00	104	114	82	1	10.85	-54.95	11.3	974	74.9	1.6	139	12.6
07.12.2020	6:30:00	6:00:00	248	291	151	1	20.64	-44.82	12.3	974.2	65.5	1.8	139	14.1
07.12.2020	7:30:00	7:00:00	285	211	179	1	28.65	-32.42	14.1	974.5	54.1	2.4	144	16.1
07.12.2020	8:30:00	8:00:00	476	429	238	1	34.08	-17.52	16.6	974.3	45.1	2.8	151	17.6
07.12.2020	9:30:00	9:00:00	95	1	95	1	36.14	-0.83	18	973.7	41.4	2.7	158	18.5
07.12.2020	10:30:00	10:00:00	183	130	112	1	34.44	15.96	18.4	973	39.7	3	154	18.8
07.12.2020	11:30:00	11:00:00	391	342	225	1	29.31	31.08	18.7	972.2	39	4	146	19
07.12.2020	12:30:00	12:00:00	132	104	99	1	21.5	43.73	19	971.8	38.7	4.6	151	18.4
07.12.2020	13:30:00	13:00:00	92	129	67	1	11.86	54.06	18.6	971.6	40.1	4.1	155	17.8
07.12.2020	14:30:00	14:00:00	18	32	15	1	1.44	62.6	17.4	971.5	45.3	3	147	17.6
07.12.2020	15:30:00	15:00:00	0	0	0	0	-10.91	69.94	16.6	971.9	49.8	2.6	136	17
07.12.2020	16:30:00	16:00:00	0	0	0	0	-23.23	76.59	15.9	972	52.3	2.6	134	16
07.12.2020	17:30:00	17:00:00	0	0	0	0	-35.86	83.1	15.4	972.1	52.6	2.8	142	15.1
07.12.2020	18:30:00	18:00:00	0	0	0	0	-48.67	90.23	15.4	972.3	51.4	3	152	14.6
07.12.2020	19:30:00	19:00:00	0	0	0	0	-61.45	99.74	15.1	972.2	52.1	3.1	161	14.3
07.12.2020	20:30:00	20:00:00	0	0	0	0	-73.59	118.39	14.3	972.3	55.1	3	168	14.2
07.12.2020	21:30:00	21:00:00	0	0	0	0	-80.85	176.03	13.4	972.2	58.6	2.9	177	14.3
07.12.2020	22:30:00	22:00:00	0	0	0	0	-74.65	-121.51	12.9	972.3	61.9	2.9	187	14.3
07.12.2020	23:30:00	23:00:00	0	0	0	0	-62.67	-100.93	12.7	972.2	63	3.1	191	14
08.12.2020	0:30:00	0:00:00	0	0	0	0	-50.04	-90.91	12.8	972.4	62	3	195	13.6
08.12.2020	1:30:00	1:00:00	0	0	0	0	-37.23	-83.67	12.5	972.6	62.9	2.9	199	12.9
08.12.2020	2:30:00	2:00:00	0	0	0	0	-24.58	-77.16	12	972.5	64.7	2.7	202	12.2
08.12.2020	3:30:00	3:00:00	0	0	0	0	-12.24	-70.56	11.9	972.9	64.9	2.6	204	11.5
08.12.2020	4:30:00	4:00:00	11	35	8	2	0.16	-63.32	11.9	973.2	65.1	2.5	207	11
08.12.2020	5:30:00	5:00:00	138	345	71	1	10.71	-54.94	13	973.6	61.8	2.3	212	10.9
08.12.2020	6:30:00	6:00:00	306	521	123	1	20.5	-44.83	15.7	974.2	56.4	2.3	220	11.2
08.12.2020	7:30:00	7:00:00	455	636	151	1	28.52	-32.45	18.6	974.6	52	2.7	229	11.6
08.12.2020	8:30:00	8:00:00	557	708	162	1	33.96	-17.6	20.1	974.6	46.7	3.2	236	11.9
08.12.2020	9:30:00	9:00:00	593	726	166	1	36.03	-0.95	20.6	973.9	43.4	3.4	245	12.5
08.12.2020	10:30:00	10:00:00	560	699	165	1	34.37	15.82	21.5	973.3	40.7	3.8	259	13.4
08.12.2020	11:30:00	11:00:00	472	645	156	1	29.26	30.92	21.7	973.2	41.1	3.9	268	13.9
08.12.2020	12:30:00	12:00:00	288	324	166	1	21.49	43.58	21.7	973.2	41.3	4	276	14.7
08.12.2020	13:30:00	13:00:00	155	367	78	1	11.86	53.91	20.8	973.5	46.6	3.8	278	15.6
08.12.2020	14:30:00	14:00:00	20	52	15	1	1.46	62.46	19.2	973.9	56.9	3.4	277	16.4
08.12.2020	15:30:00	15:00:00	0	0	0	0	-10.87	69.79	18.6	974.2	64.4	3.1	278	16.7
08.12.2020	16:30:00	16:00:00	0	0	0	0	-23.19	76.44	17.7	974.7	73.2	3.1	282	17.1
08.12.2020	17:30:00	17:00:00	0	0	0	0	-35.81	82.93	16.7	975.3	81.8	3	288	17.6
08.12.2020	18:30:00	18:00:00	0	0	0	0	-48.61	90.03	16.5	975.6	84.3	2.6	289	18
08.12.2020	19:30:00	19:00:00	0	0	0	0	-61.4	99.45	16.1	975.8	87.1	2.3	285	18.2
08.12.2020	20:30:00	20:00:00	0	0	0	0	-73.57	117.87	15.5	975.9	90.9	2	280	17.9
08.12.2020	21:30:00	21:00:00	0	0	0	0	-80.94	175.41	15	975.8	91	2.1	270	18.2
08.12.2020	22:30:00	22:00:00	0	0	0	0	-74.79	-121.44	14.6	976	90.5	2.7	263	18.7
08.12.2020	23:30:00	23:00:00	0	0	0	0	-62.8	-100.82	14.4	975.9	89.4	2.8	265	17.8
09.12.2020	0:30:00	0:00:00	0	0	0	0	-50.17	-90.83	14.3	975.9	88.2	2.5	264	16.5
09.12.2020	1:30:00	1:00:00	0	0	0	0	-37.36	-83.61	13.9	976	86.7	2.3	258	15
09.12.2020	2:30:00	2:00:00	0	0	0	0	-24.71	-77.11	13.2	975.9	86.3	2.1	248	13.6
09.12.2020	3:30:00	3:00:00	0	0	0	0	-12.37	-70.52	12.8	976.2	86.1	2.1	241	12.6
09.12.2020	4:30:00	4:00:00	11	73	7	2	0.04	-63.3	12.5	976.6	86.1	2	236	11.9
09.12.2020	5:30:00	5:00:00	150	561	44	1	10.58	-54.93	13.3	976.9	83.7	1.8	232	11.4
09.12.2020	6:30:00	6:00:00	321	729	67	1	20.36	-44.84	14.6	977.1	76.7	1.7	229	11
09.12.2020	7:30:00	7:00:00	462	789	87	1	28.38	-32.5	16.6	977.3	63.9	1.8	233	10.7
09.12.2020	8:30:00	8:00:00	541	755	122	1	33.84	-17.68	18.3	977.1	51.1	1.5	240	10.7
