Day,Month,Hour,Hour Of Year,Total Manufacturing, Coal ,Gas, Renewable , Other ,GHI,Air temperature,Wind Speed
03/08/2020,8,11:00:00,"5,171","10,587","2,366","6,566","1,619",36,1006,34.3,3.5
03/08/2020,8,12:00:00,"5,172","11,006","2,365","6,925","1,680",36,996,34.6,4.4
03/08/2020,8,13:00:00,"5,173","11,541","2,363","7,432","1,708",38,920,34.5,5.3
03/08/2020,8,14:00:00,"5,174","11,999","2,361","7,842","1,683",113,781,33.7,6
03/08/2020,8,15:00:00,"5,175","12,148","2,501","7,782","1,581",284,594,32.5,6.4
03/08/2020,8,16:00:00,"5,176","11,947","2,531","7,735","1,397",284,380,31.3,6
03/08/2020,8,17:00:00,"5,177","11,609","2,524","7,710","1,020",355,165,29.6,5
03/08/2020,8,18:00:00,"5,178","11,690","2,676","8,032",667,315,12,27.8,3.8
03/08/2020,8,19:00:00,"5,179","11,149","2,677","7,912",272,288,0,27.2,3
03/08/2020,8,20:00:00,"5,180","11,153","2,678","8,023",148,304,0,26.1,2.5
03/08/2020,8,21:00:00,"5,181","11,064","2,778","7,860",145,281,0,25,2.4
03/08/2020,8,22:00:00,"5,182","10,664","2,673","7,605",146,240,0,24.5,2.2
03/08/2020,8,23:00:00,"5,183","10,060","2,508","7,278",136,138,0,23.6,1.8
04/08/2020,8,0:00:00,"5,184","9,400","2,336","6,904",14,146,0,23.4,1.6
04/08/2020,8,1:00:00,"5,185","8,892","2,181","6,539",15,157,0,23.4,1.6
04/08/2020,8,2:00:00,"5,186","8,613","2,270","6,292",15,36,0,23.4,1.6
04/08/2020,8,3:00:00,"5,187","8,470","2,270","6,148",16,36,0,23.1,1.7
04/08/2020,8,4:00:00,"5,188","8,315","2,270","5,991",17,37,0,23,1.8
04/08/2020,8,5:00:00,"5,189","8,281","2,253","5,976",16,36,62,23.6,2.1
04/08/2020,8,6:00:00,"5,190","8,248","2,254","5,942",15,37,226,24.8,2.3
04/08/2020,8,7:00:00,"5,191","8,741","2,185","6,387",133,36,472,26.2,2.3
04/08/2020,8,8:00:00,"5,192","9,732","2,236","7,033",426,37,672,28,2.5
04/08/2020,8,9:00:00,"5,193","10,532","2,217","7,440",837,38,838,29.5,2.9
04/08/2020,8,10:00:00,"5,194","11,007","2,223","7,392","1,355",37,951,30.8,3.5
04/08/2020,8,11:00:00,"5,195","11,301","2,192","7,455","1,616",38,1004,32,3.9
04/08/2020,8,12:00:00,"5,196","11,471","2,069","7,630","1,732",40,993,32.7,4.7
04/08/2020,8,13:00:00,"5,197","11,762","2,104","7,864","1,756",38,913,33.1,5.5
04/08/2020,8,14:00:00,"5,198","12,114","2,190","8,170","1,716",38,772,32.6,6.1
04/08/2020,8,15:00:00,"5,199","12,312","2,374","8,146","1,619",173,587,31.9,6.3
04/08/2020,8,16:00:00,"5,200","12,136","2,418","8,018","1,428",272,375,31.1,5.9
04/08/2020,8,17:00:00,"5,201","12,073","2,695","8,041","1,057",280,162,29.6,5
04/08/2020,8,18:00:00,"5,202","11,879","2,822","8,093",666,298,13,27.8,4
04/08/2020,8,19:00:00,"5,203","11,333","2,809","7,972",270,282,0,27,3.2
04/08/2020,8,20:00:00,"5,204","11,310","2,816","8,057",143,294,0,26.2,2.5
04/08/2020,8,21:00:00,"5,205","11,179","2,814","7,944",144,277,0,25.3,2.1
04/08/2020,8,22:00:00,"5,206","10,752","2,821","7,531",138,262,0,24.3,1.9
04/08/2020,8,23:00:00,"5,207","10,169","2,714","7,065",131,259,0,23.3,1.9
05/08/2020,8,0:00:00,"5,208","9,514","2,376","6,961",13,164,0,23,2
05/08/2020,8,1:00:00,"5,209","8,936","2,242","6,642",14,38,0,23,2
05/08/2020,8,2:00:00,"5,210","8,670","2,245","6,371",15,39,0,22.9,2
05/08/2020,8,3:00:00,"5,211","8,540","2,177","6,311",13,39,0,22.6,2.1
05/08/2020,8,4:00:00,"5,212","8,337","2,166","6,119",15,37,0,22.9,2.2
05/08/2020,8,5:00:00,"5,213","8,347","2,166","6,128",16,37,62,23.6,2.5
05/08/2020,8,6:00:00,"5,214","8,298","2,167","6,077",15,39,255,24.8,3
05/08/2020,8,7:00:00,"5,215","8,830","2,165","6,478",148,39,410,25.3,3.1
05/08/2020,8,8:00:00,"5,216","9,538","2,173","6,790",535,40,608,26.8,3.1
05/08/2020,8,9:00:00,"5,217","10,384","2,451","7,178",716,39,822,28.7,3.2
05/08/2020,8,10:00:00,"5,218","10,905","2,402","7,338","1,124",41,969,29.9,3.6
05/08/2020,8,11:00:00,"5,219","11,238","2,301","7,508","1,387",42,1021,31.3,4.3
05/08/2020,8,12:00:00,"5,220","11,617","2,300","7,584","1,692",41,1006,32,4.9
05/08/2020,8,13:00:00,"5,221","11,959","2,310","7,835","1,773",41,926,32.4,5.4
05/08/2020,8,14:00:00,"5,222","12,188","2,312","8,098","1,737",41,779,32.2,5.8
05/08/2020,8,15:00:00,"5,223","12,339","2,553","8,130","1,615",41,598,31.5,5.9
05/08/2020,8,16:00:00,"5,224","12,134","2,611","8,039","1,354",130,385,30.5,5.7
05/08/2020,8,17:00:00,"5,225","11,887","2,603","8,003","1,068",213,167,28.9,4.9
05/08/2020,8,18:00:00,"5,226","11,623","2,612","8,090",697,224,13,27.3,3.7
05/08/2020,8,19:00:00,"5,227","11,093","2,607","7,993",270,223,0,26.7,2.7
05/08/2020,8,20:00:00,"5,228","11,089","2,576","8,149",139,225,0,25.8,1.8
05/08/2020,8,21:00:00,"5,229","10,972","2,614","7,999",141,218,0,24.8,1.1
05/08/2020,8,22:00:00,"5,230","10,524","2,445","7,717",142,220,0,23.9,0.7
05/08/2020,8,23:00:00,"5,231","9,877","2,211","7,443",14,209,0,23,1
06/08/2020,8,0:00:00,"5,232","9,243","2,214","6,894",14,121,0,22.6,1.4
06/08/2020,8,1:00:00,"5,233","8,737","2,194","6,492",15,36,0,22.2,1.7
06/08/2020,8,2:00:00,"5,234","8,314","2,209","6,057",13,35,0,21.9,1.9
06/08/2020,8,3:00:00,"5,235","8,174","2,075","6,053",11,35,0,21.7,1.9
06/08/2020,8,4:00:00,"5,236","8,101","2,067","5,987",11,36,0,21.7,1.8
06/08/2020,8,5:00:00,"5,237","8,077","2,069","5,963",10,35,59,23,1.7
06/08/2020,8,6:00:00,"5,238","8,051","2,066","5,940",10,35,259,25,2.2
06/08/2020,8,7:00:00,"5,239","8,509","2,072","6,241",161,35,479,26,2.7
06/08/2020,8,8:00:00,"5,240","9,505","2,075","6,719",673,38,678,27.4,2.7
06/08/2020,8,9:00:00,"5,241","10,497","2,046","7,324","1,089",38,840,29.3,2.8
06/08/2020,8,10:00:00,"5,242","10,724","2,052","7,215","1,419",38,950,30.9,2.7
06/08/2020,8,11:00:00,"5,243","11,034","2,050","7,351","1,594",39,1000,32.3,2.8
06/08/2020,8,12:00:00,"5,244","11,367","2,046","7,578","1,704",39,993,32.7,3.6
06/08/2020,8,13:00:00,"5,245","11,717","2,060","7,882","1,736",39,916,32.9,4.4
06/08/2020,8,14:00:00,"5,246","12,033","2,106","8,180","1,708",39,777,32.7,5
06/08/2020,8,15:00:00,"5,247","11,955","2,147","8,176","1,614",18,590,32,5.5
06/08/2020,8,16:00:00,"5,248","11,867","2,164","8,172","1,423",108,377,31.3,5.5
06/08/2020,8,17:00:00,"5,249","11,884","2,484","8,169","1,031",200,161,29.8,4.7
06/08/2020,8,18:00:00,"5,250","11,721","2,620","8,139",678,284,11,28.1,3.6
06/08/2020,8,19:00:00,"5,251","11,236","2,760","7,938",269,269,0,27.4,2.5
06/08/2020,8,20:00:00,"5,252","11,173","2,776","7,976",151,270,0,26.7,1.8
06/08/2020,8,21:00:00,"5,253","10,997","2,772","7,837",148,240,0,25.9,1.6
06/08/2020,8,22:00:00,"5,254","10,549","2,708","7,499",145,197,0,24.8,1.5
06/08/2020,8,23:00:00,"5,255","9,969","2,396","7,241",145,187,0,23.5,1.4
07/08/2020,8,0:00:00,"5,256","9,355","2,410","6,695",59,191,0,23,1.4
07/08/2020,8,1:00:00,"5,257","8,831","2,402","6,035",21,373,0,22.8,1.5
07/08/2020,8,2:00:00,"5,258","8,385","2,415","5,751",16,203,0,22.6,1.5
07/08/2020,8,3:00:00,"5,259","8,186","2,449","5,704",15,18,0,21.9,1.5
07/08/2020,8,4:00:00,"5,260","8,090","2,396","5,656",16,22,0,22,1.4
07/08/2020,8,5:00:00,"5,261","8,011","2,395","5,567",13,36,55,23.5,1.3
07/08/2020,8,6:00:00,"5,262","7,819","2,396","5,378",10,35,249,25.6,1.6
07/08/2020,8,7:00:00,"5,263","7,980","2,400","5,397",148,35,462,27.1,2.4
07/08/2020,8,8:00:00,"5,264","8,634","2,392","5,573",633,36,659,28.4,2.9
07/08/2020,8,9:00:00,"5,265","9,397","2,428","5,879","1,057",33,820,30.2,3.3
07/08/2020,8,10:00:00,"5,266","9,954","2,423","6,116","1,381",34,927,32,3.6
07/08/2020,8,11:00:00,"5,267","10,431","2,426","6,373","1,596",36,977,33.6,3.8
07/08/2020,8,12:00:00,"5,268","10,783","2,404","6,615","1,728",36,973,34.1,4.3
07/08/2020,8,13:00:00,"5,269","11,065","2,412","6,868","1,755",30,898,34.4,4.8
07/08/2020,8,14:00:00,"5,270","11,317","2,407","7,155","1,724",31,758,34,5.4
07/08/2020,8,15:00:00,"5,271","11,426","2,411","7,266","1,632",117,575,32.9,5.9
07/08/2020,8,16:00:00,"5,272","11,572","2,405","7,528","1,444",195,364,31.7,6.1
07/08/2020,8,17:00:00,"5,273","11,430","2,411","7,740","1,079",200,153,29.9,5.6
07/08/2020,8,18:00:00,"5,274","11,294","2,496","7,945",648,205,10,28.1,4.5
07/08/2020,8,19:00:00,"5,275","11,023","2,414","8,053",243,313,0,27.4,3.4
07/08/2020,8,20:00:00,"5,276","10,786","2,399","7,924",148,315,0,26.4,2.8
07/08/2020,8,21:00:00,"5,277","10,480","2,406","7,617",145,312,0,25.6,2.8
07/08/2020,8,22:00:00,"5,278","10,150","2,411","7,301",148,290,0,25,2.9
07/08/2020,8,23:00:00,"5,279","9,849","2,399","7,022",150,278,0,24.5,2.6
08/08/2020,8,0:00:00,"5,280","9,388","2,449","6,701",65,173,0,24.5,2.4
08/08/2020,8,1:00:00,"5,281","8,888","2,394","6,313",26,155,0,24.5,2.2
08/08/2020,8,2:00:00,"5,282","8,508","2,435","5,910",22,141,0,24.4,2.3
08/08/2020,8,3:00:00,"5,283","8,554","2,399","6,108",14,33,0,24.5,2.4
08/08/2020,8,4:00:00,"5,284","8,372","2,401","5,925",15,31,0,24.4,2.6
08/08/2020,8,5:00:00,"5,285","8,283","2,405","5,831",15,32,43,24.9,3
08/08/2020,8,6:00:00,"5,286","8,032","2,392","5,594",14,32,185,26,3.4
08/08/2020,8,7:00:00,"5,287","8,038","2,399","5,507",101,31,380,26.6,3.5
08/08/2020,8,8:00:00,"5,288","8,496","2,397","5,619",447,33,607,28,3.6
08/08/2020,8,9:00:00,"5,289","9,010","2,544","5,737",696,33,796,29.7,3.8
08/08/2020,8,10:00:00,"5,290","9,708","2,550","6,090","1,037",31,922,31.2,4.2
08/08/2020,8,11:00:00,"5,291","10,176","2,557","6,151","1,431",37,977,33.1,4.7
08/08/2020,8,12:00:00,"5,292","10,613","2,544","6,344","1,692",33,964,33.5,5.4
08/08/2020,8,13:00:00,"5,293","10,758","2,415","6,572","1,740",31,888,33.6,5.8
08/08/2020,8,14:00:00,"5,294","10,734","2,424","6,565","1,715",30,745,33,6.2
08/08/2020,8,15:00:00,"5,295","10,862","2,421","6,777","1,634",30,561,31.7,6.2
08/08/2020,8,16:00:00,"5,296","10,812","2,423","6,942","1,416",31,352,30.3,5.9
08/08/2020,8,17:00:00,"5,297","10,628","2,425","7,144","1,026",33,144,29.1,5.3
08/08/2020,8,18:00:00,"5,298","10,423","2,419","7,366",605,33,8,27.7,4.6
08/08/2020,8,19:00:00,"5,299","10,099","2,433","7,478",154,34,0,27.1,4
08/08/2020,8,20:00:00,"5,300","10,452","2,423","7,677",142,210,0,26.1,3.5
08/08/2020,8,21:00:00,"5,301","10,461","2,426","7,685",141,209,0,25.2,3
08/08/2020,8,22:00:00,"5,302","10,277","2,414","7,604",56,203,0,24.5,2.6
08/08/2020,8,23:00:00,"5,303","9,892","2,434","7,225",23,210,0,23.8,2.3
09/08/2020,8,0:00:00,"5,304","9,310","2,420","6,661",20,209,0,23.6,2.4
09/08/2020,8,1:00:00,"5,305","8,679","2,409","6,044",20,206,0,23.5,2.5
09/08/2020,8,2:00:00,"5,306","8,542","2,428","6,058",20,36,0,23.3,2.6
09/08/2020,8,3:00:00,"5,307","8,231","2,383","5,794",18,36,0,23.1,2.6
09/08/2020,8,4:00:00,"5,308","8,110","2,373","5,673",28,36,0,23.3,2.5
09/08/2020,8,5:00:00,"5,309","8,104","2,389","5,651",27,37,44,24,2.9
09/08/2020,8,6:00:00,"5,310","7,994","2,382","5,556",19,37,228,25.3,3.4
09/08/2020,8,7:00:00,"5,311","8,502","2,378","5,953",134,37,455,26,3.8
09/08/2020,8,8:00:00,"5,312","9,444","2,374","6,506",527,37,658,27.3,4.1
09/08/2020,8,9:00:00,"5,313","10,270","2,416","7,002",816,36,819,29,4.5
09/08/2020,8,10:00:00,"5,314","10,680","2,424","6,966","1,254",36,930,30,5.1
09/08/2020,8,11:00:00,"5,315","10,941","2,417","7,048","1,437",39,981,31,5.6
09/08/2020,8,12:00:00,"5,316","11,289","2,418","7,234","1,598",39,972,31.2,5.9
09/08/2020,8,13:00:00,"5,317","11,604","2,418","7,353","1,793",40,889,31.2,6.1
09/08/2020,8,14:00:00,"5,318","11,833","2,420","7,628","1,746",39,758,30.9,6.1
09/08/2020,8,15:00:00,"5,319","11,912","2,421","7,723","1,602",166,575,30,6.1
09/08/2020,8,16:00:00,"5,320","11,828","2,425","7,763","1,470",170,363,29.1,5.7
09/08/2020,8,17:00:00,"5,321","11,456","2,421","7,796","1,057",182,151,27.7,4.9
09/08/2020,8,18:00:00,"5,322","11,209","2,433","7,897",663,216,9,26.3,3.7
09/08/2020,8,19:00:00,"5,323","10,732","2,428","7,791",251,262,0,25.9,2.6
09/08/2020,8,20:00:00,"5,324","10,756","2,424","7,885",139,308,0,25.2,1.9
09/08/2020,8,21:00:00,"5,325","10,657","2,496","7,738",141,282,0,24.4,1.6
09/08/2020,8,22:00:00,"5,326","10,276","2,461","7,433",139,243,0,23.8,1.6
09/08/2020,8,23:00:00,"5,327","9,732","2,416","7,086",95,135,0,23.2,1.9
10/08/2020,8,0:00:00,"5,328","9,136","2,429","6,660",14,33,0,22.9,2
10/08/2020,8,1:00:00,"5,329","8,548","2,429","6,070",15,34,0,22.6,2
10/08/2020,8,2:00:00,"5,330","8,171","2,417","5,705",16,33,0,22.3,2.1
10/08/2020,8,3:00:00,"5,331","7,883","2,404","5,408",15,56,0,22.3,2.1
10/08/2020,8,4:00:00,"5,332","8,035","2,416","5,574",11,34,0,22.4,2.1
10/08/2020,8,5:00:00,"5,333","8,062","2,424","5,591",11,36,58,23.4,2.3
10/08/2020,8,6:00:00,"5,334","8,041","2,423","5,568",14,36,254,25.3,2.8
10/08/2020,8,7:00:00,"5,335","8,523","2,417","5,939",131,36,465,26.2,3.2
10/08/2020,8,8:00:00,"5,336","9,258","2,401","6,193",624,40,643,27.2,3.7
10/08/2020,8,9:00:00,"5,337","10,069","2,434","6,519","1,077",39,775,28.6,4.2
10/08/2020,8,10:00:00,"5,338","10,523","2,465","6,713","1,288",57,848,30.1,4.7
10/08/2020,8,11:00:00,"5,339","10,765","2,430","6,933","1,363",39,962,31.3,5.2
10/08/2020,8,12:00:00,"5,340","11,016","2,411","7,059","1,507",39,940,31.5,5.6
10/08/2020,8,13:00:00,"5,341","11,390","2,408","7,310","1,633",39,856,31.7,5.9
10/08/2020,8,14:00:00,"5,342","11,671","2,621","7,527","1,484",39,755,31.2,5.9
10/08/2020,8,15:00:00,"5,343","11,766","2,408","7,922","1,397",39,580,30.3,5.9
10/08/2020,8,16:00:00,"5,344","11,672","2,418","7,618","1,347",289,370,29.3,5.7
10/08/2020,8,17:00:00,"5,345","11,307","2,438","7,587","1,011",271,151,27.9,5.1
10/08/2020,8,18:00:00,"5,346","11,080","2,623","7,544",640,273,8,26.6,3.8
10/08/2020,8,19:00:00,"5,347","10,674","2,649","7,449",321,255,0,26.3,2.5
10/08/2020,8,20:00:00,"5,348","10,663","2,715","7,556",119,273,0,25.5,1.3
10/08/2020,8,21:00:00,"5,349","10,524","2,721","7,434",111,258,0,24.8,0.8
10/08/2020,8,22:00:00,"5,350","10,138","2,632","7,174",71,261,0,24.4,1.1
10/08/2020,8,23:00:00,"5,351","9,642","2,468","6,891",11,272,0,23.8,1.6
11/08/2020,8,0:00:00,"5,352","9,019","2,399","6,458",10,152,0,23.4,1.8
11/08/2020,8,1:00:00,"5,353","8,659","2,414","6,202",10,33,0,23.1,1.7
11/08/2020,8,2:00:00,"5,354","8,402","2,417","5,937",11,37,0,22.6,1.7
11/08/2020,8,3:00:00,"5,355","8,124","2,410","5,664",15,35,0,22.2,1.6
11/08/2020,8,4:00:00,"5,356","7,977","2,405","5,522",16,34,0,22.5,1.6
11/08/2020,8,5:00:00,"5,357","7,974","2,414","5,514",13,33,56,23.8,1.7
11/08/2020,8,6:00:00,"5,358","7,983","2,398","5,539",12,34,250,25.2,2.2
11/08/2020,8,7:00:00,"5,359","8,318","2,416","5,856",10,36,465,26,2.8
11/08/2020,8,8:00:00,"5,360","9,406","2,415","6,323",633,35,661,27.3,3.3
11/08/2020,8,9:00:00,"5,361","10,272","2,417","6,697",963,195,821,28.9,3.9
11/08/2020,8,10:00:00,"5,362","10,608","2,419","6,873","1,290",26,927,30.3,4.3
11/08/2020,8,11:00:00,"5,363","10,846","2,411","7,060","1,350",25,976,31.4,4.5
11/08/2020,8,12:00:00,"5,364","10,981","2,416","7,057","1,484",24,969,31.6,5.1
11/08/2020,8,13:00:00,"5,365","11,388","2,417","7,298","1,648",25,859,31.5,5.6
11/08/2020,8,14:00:00,"5,366","11,673","2,495","7,463","1,689",26,735,30.8,5.9
11/08/2020,8,15:00:00,"5,367","11,768","2,465","7,627","1,578",98,571,29.6,6.1
11/08/2020,8,16:00:00,"5,368","11,588","2,469","7,541","1,299",279,361,28.7,5.9
11/08/2020,8,17:00:00,"5,369","11,267","2,545","7,483",976,263,146,27.4,5.4
11/08/2020,8,18:00:00,"5,370","11,016","2,683","7,460",602,271,7,26.3,4.5
11/08/2020,8,19:00:00,"5,371","10,620","2,688","7,412",250,270,0,26.1,3.5
11/08/2020,8,20:00:00,"5,372","10,665","2,773","7,472",122,298,0,25.3,2.5
11/08/2020,8,21:00:00,"5,373","10,576","2,703","7,533",26,314,0,24.3,1.8
11/08/2020,8,22:00:00,"5,374","10,192","2,640","7,231",21,300,0,23.9,1.4
11/08/2020,8,23:00:00,"5,375","9,660","2,554","6,810",19,277,0,23.5,1.6
12/08/2020,8,0:00:00,"5,376","9,107","2,481","6,350",15,261,0,23.2,1.8
12/08/2020,8,1:00:00,"5,377","8,565","2,523","5,997",13,32,0,23,1.9
12/08/2020,8,2:00:00,"5,378","8,487","2,605","5,833",14,35,0,22.8,1.8
12/08/2020,8,3:00:00,"5,379","8,176","2,433","5,696",11,36,0,22.5,1.8
12/08/2020,8,4:00:00,"5,380","8,029","2,431","5,548",15,35,0,22.6,1.9
12/08/2020,8,5:00:00,"5,381","8,044","2,431","5,563",14,36,51,23.3,2.1
12/08/2020,8,6:00:00,"5,382","8,057","2,428","5,581",12,36,227,25.1,2.5
12/08/2020,8,7:00:00,"5,383","8,504","2,422","5,929",115,38,426,26.2,2.4
12/08/2020,8,8:00:00,"5,384","9,473","2,506","6,495",434,38,644,27.3,2.5
12/08/2020,8,9:00:00,"5,385","10,297","2,502","7,050",708,37,698,28.5,2.8
12/08/2020,8,10:00:00,"5,386","10,806","2,435","7,257","1,036",78,835,29.5,2.9
12/08/2020,8,11:00:00,"5,387","11,159","2,664","7,225","1,232",38,868,30.7,2.9
12/08/2020,8,12:00:00,"5,388","11,150","2,599","7,276","1,236",39,936,31.3,3.2
12/08/2020,8,13:00:00,"5,389","11,565","2,687","7,495","1,347",36,737,31.6,3.7
12/08/2020,8,14:00:00,"5,390","11,831","2,942","7,422","1,310",157,665,31.4,3.9
12/08/2020,8,15:00:00,"5,391","11,947","2,941","7,445","1,263",298,518,30.8,4.4
12/08/2020,8,16:00:00,"5,392","11,882","3,052","7,397","1,135",298,331,29.6,5
12/08/2020,8,17:00:00,"5,393","11,622","3,006","7,514",803,299,134,28.3,5.1
12/08/2020,8,18:00:00,"5,394","11,332","2,997","7,529",522,284,9,27,4.6
12/08/2020,8,19:00:00,"5,395","10,964","3,077","7,381",220,286,0,26.5,3.8
12/08/2020,8,20:00:00,"5,396","11,061","3,152","7,553",25,331,0,25.9,3
12/08/2020,8,21:00:00,"5,397","10,912","3,313","7,299",22,278,0,25.2,2.4
12/08/2020,8,22:00:00,"5,398","10,534","3,520","6,700",22,292,0,24.9,1.8
12/08/2020,8,23:00:00,"5,399","9,977","3,241","6,415",23,298,0,24.2,1.4
13/08/2020,8,0:00:00,"5,400","9,325","2,965","6,224",17,119,0,24,1.5
13/08/2020,8,1:00:00,"5,401","8,794","2,572","6,174",15,33,0,23.5,1.5
13/08/2020,8,2:00:00,"5,402","8,526","2,558","5,918",17,33,0,23.2,1.5
13/08/2020,8,3:00:00,"5,403","8,217","2,465","5,702",16,34,0,23.2,1.3
13/08/2020,8,4:00:00,"5,404","8,049","2,414","5,587",15,33,0,23.2,1.1
13/08/2020,8,5:00:00,"5,405","8,185","2,406","5,731",15,33,49,23.8,1.1
13/08/2020,8,6:00:00,"5,406","8,184","2,421","5,716",14,33,232,25.3,1.3
13/08/2020,8,7:00:00,"5,407","8,639","2,424","6,070",112,33,445,26.2,1.6
13/08/2020,8,8:00:00,"5,408","9,691","2,428","6,764",464,35,650,27.8,1.9
13/08/2020,8,9:00:00,"5,409","10,608","2,518","7,258",794,38,819,29.6,2.5
13/08/2020,8,10:00:00,"5,410","11,206","2,411","7,361","1,342",92,928,31,2.9
13/08/2020,8,11:00:00,"5,411","11,470","2,420","7,425","1,586",39,979,32.6,3.3
13/08/2020,8,12:00:00,"5,412","11,668","2,417","7,533","1,679",39,971,33.1,4
13/08/2020,8,13:00:00,"5,413","12,060","2,617","7,816","1,587",40,892,33.3,4.7
13/08/2020,8,14:00:00,"5,414","12,324","2,708","7,936","1,640",40,745,32.8,5.5
