run,1,2,3,4,5,6,7,8,9,10,11,12
AC inverter output power (W) - Hour 4328,270025,270025,270025,270025,272838,272838,272838,272838,275651,275651,275651,275651
AC inverter output power (W) - Hour 4329,327825,327825,327825,327825,331240,331240,331240,331240,334655,334655,334655,334655
AC inverter output power (W) - Hour 4330,365367,365367,365367,365367,369173,369173,369173,369173,372979,372979,372979,372979
AC inverter output power (W) - Hour 4331,383762,383762,383762,383762,387759,387759,387759,387759,391757,391757,391757,391757
AC inverter output power (W) - Hour 4332,381433,381433,381433,381433,385407,385407,385407,385407,389380,389380,389380,389380
AC inverter output power (W) - Hour 4333,355772,355772,355772,355772,359478,359478,359478,359478,363184,363184,363184,363184
AC inverter output power (W) - Hour 4334,304982,304982,304982,304982,308159,308159,308159,308159,311335,311335,311335,311335
AC inverter output power (W) - Hour 4335,232910,232910,232910,232910,235336,235336,235336,235336,237762,237762,237762,237762
AC inverter output power (W) - Hour 4336,138374,138374,138374,138374,139815,139815,139815,139815,141257,141257,141257,141257
AC inverter output power (W) - Hour 4337,45378.6,45378.6,45378.6,45378.6,45851.3,45851.3,45851.3,45851.3,46324,46324,46324,46324
AC inverter output power (W) - Hour 4338,4573.98,4573.98,4573.98,4573.98,4621.62,4621.62,4621.62,4621.62,4669.27,4669.27,4669.27,4669.27
AC inverter output power (W) - Hour 4339,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4340,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4341,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4342,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4343,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4344,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4345,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4346,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4347,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4348,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4349,21680.7,21680.7,21680.7,21680.7,21906.5,21906.5,21906.5,21906.5,22132.3,22132.3,22132.3,22132.3
AC inverter output power (W) - Hour 4350,90577.4,90577.4,90577.4,90577.4,91520.9,91520.9,91520.9,91520.9,92464.4,92464.4,92464.4,92464.4
AC inverter output power (W) - Hour 4351,187372,187372,187372,187372,189324,189324,189324,189324,191276,191276,191276,191276
AC inverter output power (W) - Hour 4352,265664,265664,265664,265664,268432,268432,268432,268432,271199,271199,271199,271199
AC inverter output power (W) - Hour 4353,324250,324250,324250,324250,327628,327628,327628,327628,331005,331005,331005,331005
AC inverter output power (W) - Hour 4354,364500,364500,364500,364500,368297,368297,368297,368297,372093,372093,372093,372093
AC inverter output power (W) - Hour 4355,382863,382863,382863,382863,386852,386852,386852,386852,390840,390840,390840,390840
AC inverter output power (W) - Hour 4356,381027,381027,381027,381027,384996,384996,384996,384996,388965,388965,388965,388965
AC inverter output power (W) - Hour 4357,355850,355850,355850,355850,359557,359557,359557,359557,363264,363264,363264,363264
AC inverter output power (W) - Hour 4358,306585,306585,306585,306585,309778,309778,309778,309778,312972,312972,312972,312972
AC inverter output power (W) - Hour 4359,233453,233453,233453,233453,235885,235885,235885,235885,238317,238317,238317,238317
AC inverter output power (W) - Hour 4360,138936,138936,138936,138936,140383,140383,140383,140383,141831,141831,141831,141831
AC inverter output power (W) - Hour 4361,44409.5,44409.5,44409.5,44409.5,44872.1,44872.1,44872.1,44872.1,45334.7,45334.7,45334.7,45334.7
AC inverter output power (W) - Hour 4362,4365.99,4365.99,4365.99,4365.99,4411.47,4411.47,4411.47,4411.47,4456.94,4456.94,4456.94,4456.94
AC inverter output power (W) - Hour 4363,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4364,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4365,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4366,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4367,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4368,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4369,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4370,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4371,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4372,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4373,14426.4,14426.4,14426.4,14426.4,14576.6,14576.6,14576.6,14576.6,14726.9,14726.9,14726.9,14726.9
AC inverter output power (W) - Hour 4374,92168.9,92168.9,92168.9,92168.9,93129,93129,93129,93129,94089.1,94089.1,94089.1,94089.1
AC inverter output power (W) - Hour 4375,198180,198180,198180,198180,200244,200244,200244,200244,202308,202308,202308,202308
AC inverter output power (W) - Hour 4376,281061,281061,281061,281061,283989,283989,283989,283989,286917,286917,286917,286917
AC inverter output power (W) - Hour 4377,343897,343897,343897,343897,347479,347479,347479,347479,351061,351061,351061,351061
AC inverter output power (W) - Hour 4378,384434,384434,384434,384434,388438,388438,388438,388438,392443,392443,392443,392443
AC inverter output power (W) - Hour 4379,404018,404018,404018,404018,408227,408227,408227,408227,412435,412435,412435,412435
AC inverter output power (W) - Hour 4380,399533,399533,399533,399533,403695,403695,403695,403695,407856,407856,407856,407856
AC inverter output power (W) - Hour 4381,370574,370574,370574,370574,374435,374435,374435,374435,378295,378295,378295,378295
AC inverter output power (W) - Hour 4382,317500,317500,317500,317500,320807,320807,320807,320807,324114,324114,324114,324114
AC inverter output power (W) - Hour 4383,243877,243877,243877,243877,246417,246417,246417,246417,248958,248958,248958,248958
AC inverter output power (W) - Hour 4384,144144,144144,144144,144144,145646,145646,145646,145646,147147,147147,147147,147147
AC inverter output power (W) - Hour 4385,42491.9,42491.9,42491.9,42491.9,42934.5,42934.5,42934.5,42934.5,43377.1,43377.1,43377.1,43377.1
AC inverter output power (W) - Hour 4386,4127.52,4127.52,4127.52,4127.52,4170.51,4170.51,4170.51,4170.51,4213.51,4213.51,4213.51,4213.51
AC inverter output power (W) - Hour 4387,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4388,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4389,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4390,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4391,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4392,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4393,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4394,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4395,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4396,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4397,16333.2,16333.2,16333.2,16333.2,16503.3,16503.3,16503.3,16503.3,16673.4,16673.4,16673.4,16673.4
AC inverter output power (W) - Hour 4398,92218,92218,92218,92218,93178.6,93178.6,93178.6,93178.6,94139.2,94139.2,94139.2,94139.2
AC inverter output power (W) - Hour 4399,198556,198556,198556,198556,200624,200624,200624,200624,202692,202692,202692,202692
AC inverter output power (W) - Hour 4400,281417,281417,281417,281417,284348,284348,284348,284348,287280,287280,287280,287280
AC inverter output power (W) - Hour 4401,342604,342604,342604,342604,346173,346173,346173,346173,349741,349741,349741,349741
AC inverter output power (W) - Hour 4402,383297,383297,383297,383297,387289,387289,387289,387289,391282,391282,391282,391282
AC inverter output power (W) - Hour 4403,401021,401021,401021,401021,405199,405199,405199,405199,409376,409376,409376,409376
AC inverter output power (W) - Hour 4404,397555,397555,397555,397555,401696,401696,401696,401696,405838,405838,405838,405838
AC inverter output power (W) - Hour 4405,370337,370337,370337,370337,374195,374195,374195,374195,378053,378053,378053,378053
AC inverter output power (W) - Hour 4406,318325,318325,318325,318325,321641,321641,321641,321641,324957,324957,324957,324957
AC inverter output power (W) - Hour 4407,242469,242469,242469,242469,244995,244995,244995,244995,247521,247521,247521,247521
AC inverter output power (W) - Hour 4408,143141,143141,143141,143141,144632,144632,144632,144632,146124,146124,146124,146124
AC inverter output power (W) - Hour 4409,44427.3,44427.3,44427.3,44427.3,44890.1,44890.1,44890.1,44890.1,45352.8,45352.8,45352.8,45352.8
AC inverter output power (W) - Hour 4410,4349.65,4349.65,4349.65,4349.65,4394.96,4394.96,4394.96,4394.96,4440.27,4440.27,4440.27,4440.27
AC inverter output power (W) - Hour 4411,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4412,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4413,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4414,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4415,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4416,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4417,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4418,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4419,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4420,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4421,17513.4,17513.4,17513.4,17513.4,17695.8,17695.8,17695.8,17695.8,17878.2,17878.2,17878.2,17878.2
AC inverter output power (W) - Hour 4422,92446.8,92446.8,92446.8,92446.8,93409.8,93409.8,93409.8,93409.8,94372.8,94372.8,94372.8,94372.8
AC inverter output power (W) - Hour 4423,196896,196896,196896,196896,198947,198947,198947,198947,200998,200998,200998,200998
AC inverter output power (W) - Hour 4424,277811,277811,277811,277811,280705,280705,280705,280705,283599,283599,283599,283599
AC inverter output power (W) - Hour 4425,333113,333113,333113,333113,336583,336583,336583,336583,340052,340052,340052,340052
AC inverter output power (W) - Hour 4426,368399,368399,368399,368399,372236,372236,372236,372236,376074,376074,376074,376074
AC inverter output power (W) - Hour 4427,384914,384914,384914,384914,388923,388923,388923,388923,392933,392933,392933,392933
AC inverter output power (W) - Hour 4428,385018,385018,385018,385018,389029,389029,389029,389029,393039,393039,393039,393039
AC inverter output power (W) - Hour 4429,362398,362398,362398,362398,366173,366173,366173,366173,369948,369948,369948,369948
AC inverter output power (W) - Hour 4430,315915,315915,315915,315915,319205,319205,319205,319205,322496,322496,322496,322496
AC inverter output power (W) - Hour 4431,243296,243296,243296,243296,245830,245830,245830,245830,248364,248364,248364,248364
AC inverter output power (W) - Hour 4432,144313,144313,144313,144313,145816,145816,145816,145816,147320,147320,147320,147320
AC inverter output power (W) - Hour 4433,43832.1,43832.1,43832.1,43832.1,44288.7,44288.7,44288.7,44288.7,44745.3,44745.3,44745.3,44745.3
AC inverter output power (W) - Hour 4434,4366.98,4366.98,4366.98,4366.98,4412.47,4412.47,4412.47,4412.47,4457.96,4457.96,4457.96,4457.96
AC inverter output power (W) - Hour 4435,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4436,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4437,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4438,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4439,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4440,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4441,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4442,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4443,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4444,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4445,17130.7,17130.7,17130.7,17130.7,17309.2,17309.2,17309.2,17309.2,17487.6,17487.6,17487.6,17487.6
AC inverter output power (W) - Hour 4446,91628.4,91628.4,91628.4,91628.4,92582.8,92582.8,92582.8,92582.8,93537.3,93537.3,93537.3,93537.3
AC inverter output power (W) - Hour 4447,195982,195982,195982,195982,198024,198024,198024,198024,200065,200065,200065,200065
AC inverter output power (W) - Hour 4448,278797,278797,278797,278797,281701,281701,281701,281701,284606,284606,284606,284606
AC inverter output power (W) - Hour 4449,337638,337638,337638,337638,341155,341155,341155,341155,344672,344672,344672,344672
AC inverter output power (W) - Hour 4450,374523,374523,374523,374523,378424,378424,378424,378424,382326,382326,382326,382326
AC inverter output power (W) - Hour 4451,393199,393199,393199,393199,397295,397295,397295,397295,401391,401391,401391,401391
AC inverter output power (W) - Hour 4452,390398,390398,390398,390398,394464,394464,394464,394464,398531,398531,398531,398531
AC inverter output power (W) - Hour 4453,364384,364384,364384,364384,368179,368179,368179,368179,371975,371975,371975,371975
AC inverter output power (W) - Hour 4454,311813,311813,311813,311813,315061,315061,315061,315061,318309,318309,318309,318309
AC inverter output power (W) - Hour 4455,237625,237625,237625,237625,240101,240101,240101,240101,242576,242576,242576,242576
AC inverter output power (W) - Hour 4456,140939,140939,140939,140939,142407,142407,142407,142407,143875,143875,143875,143875
AC inverter output power (W) - Hour 4457,45713.4,45713.4,45713.4,45713.4,46189.6,46189.6,46189.6,46189.6,46665.8,46665.8,46665.8,46665.8
AC inverter output power (W) - Hour 4458,4382.43,4382.43,4382.43,4382.43,4428.08,4428.08,4428.08,4428.08,4473.73,4473.73,4473.73,4473.73
AC inverter output power (W) - Hour 4459,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4460,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4461,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4462,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4463,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4464,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4465,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4466,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4467,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4468,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4469,19957,19957,19957,19957,20164.9,20164.9,20164.9,20164.9,20372.8,20372.8,20372.8,20372.8
AC inverter output power (W) - Hour 4470,90463.4,90463.4,90463.4,90463.4,91405.8,91405.8,91405.8,91405.8,92348.1,92348.1,92348.1,92348.1
AC inverter output power (W) - Hour 4471,191857,191857,191857,191857,193855,193855,193855,193855,195854,195854,195854,195854
AC inverter output power (W) - Hour 4472,273430,273430,273430,273430,276278,276278,276278,276278,279127,279127,279127,279127
AC inverter output power (W) - Hour 4473,333100,333100,333100,333100,336570,336570,336570,336570,340040,340040,340040,340040
AC inverter output power (W) - Hour 4474,371378,371378,371378,371378,375246,375246,375246,375246,379115,379115,379115,379115
AC inverter output power (W) - Hour 4475,388814,388814,388814,388814,392864,392864,392864,392864,396914,396914,396914,396914
AC inverter output power (W) - Hour 4476,388407,388407,388407,388407,392453,392453,392453,392453,396499,396499,396499,396499
AC inverter output power (W) - Hour 4477,361621,361621,361621,361621,365388,365388,365388,365388,369155,369155,369155,369155
AC inverter output power (W) - Hour 4478,308931,308931,308931,308931,312149,312149,312149,312149,315367,315367,315367,315367
AC inverter output power (W) - Hour 4479,235758,235758,235758,235758,238213,238213,238213,238213,240669,240669,240669,240669
AC inverter output power (W) - Hour 4480,140265,140265,140265,140265,141726,141726,141726,141726,143187,143187,143187,143187
AC inverter output power (W) - Hour 4481,45143.2,45143.2,45143.2,45143.2,45613.4,45613.4,45613.4,45613.4,46083.6,46083.6,46083.6,46083.6
AC inverter output power (W) - Hour 4482,4351.15,4351.15,4351.15,4351.15,4396.48,4396.48,4396.48,4396.48,4441.8,4441.8,4441.8,4441.8
AC inverter output power (W) - Hour 4483,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4484,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4485,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4486,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4487,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4488,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4489,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4490,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4491,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4492,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 4493,20100.2,20100.2,20100.2,20100.2,20309.6,20309.6,20309.6,20309.6,20518.9,20518.9,20518.9,20518.9
AC inverter output power (W) - Hour 4494,89716.9,89716.9,89716.9,89716.9,90651.4,90651.4,90651.4,90651.4,91586,91586,91586,91586
AC inverter output power (W) - Hour 4495,188714,188714,188714,188714,190680,190680,190680,190680,192646,192646,192646,192646
AC inverter output power (W) - Hour 4496,271463,271463,271463,271463,274291,274291,274291,274291,277118,277118,277118,277118
AC inverter output power (W) - Hour 4497,333401,333401,333401,333401,336873,336873,336873,336873,340346,340346,340346,340346
AC inverter output power (W) - Hour 4498,373565,373565,373565,373565,377456,377456,377456,377456,381348,381348,381348,381348
AC inverter output power (W) - Hour 4499,395210,395210,395210,395210,399327,399327,399327,399327,403444,403444,403444,403444
AC inverter output power (W) - Hour 4500,391686,391686,391686,391686,395766,395766,395766,395766,399846,399846,399846,399846
AC inverter output power (W) - Hour 4501,363476,363476,363476,363476,367263,367263,367263,367263,371049,371049,371049,371049
AC inverter output power (W) - Hour 4502,308172,308172,308172,308172,311382,311382,311382,311382,314592,314592,314592,314592
AC inverter output power (W) - Hour 4503,234770,234770,234770,234770,237215,237215,237215,237215,239661,239661,239661,239661
